"SUMLEV","REGION","DIVISION","STATE","COUNTY","STNAME","CTYNAME","CENSUS2010POP","ESTIMATESBASE2010","POPESTIMATE2010","POPESTIMATE2011","POPESTIMATE2012","POPESTIMATE2013","POPESTIMATE2014","POPESTIMATE2015","POPESTIMATE2016"
50.00,3.00,6.00,47.00,139.00,"Tennessee","Polk County",16825.00,16826.00,16810.00,16737.00,16606.00,16640.00,16722.00,16744.00,16772.00
50.00,3.00,6.00,47.00,141.00,"Tennessee","Putnam County",72321.00,72347.00,72580.00,72981.00,73487.00,73992.00,74878.00,74974.00,75931.00
50.00,3.00,6.00,47.00,143.00,"Tennessee","Rhea County",31809.00,31802.00,31859.00,32051.00,32338.00,32526.00,32607.00,32392.00,32442.00
50.00,3.00,6.00,47.00,145.00,"Tennessee","Roane County",54181.00,54193.00,54159.00,53856.00,53506.00,53035.00,52773.00,52726.00,52874.00
50.00,3.00,6.00,47.00,147.00,"Tennessee","Robertson County",66283.00,66349.00,66391.00,66693.00,66743.00,67244.00,67923.00,68452.00,69165.00
50.00,3.00,6.00,47.00,149.00,"Tennessee","Rutherford County",262604.00,262592.00,263776.00,269136.00,274386.00,281289.00,289095.00,298423.00,308251.00
50.00,3.00,6.00,47.00,151.00,"Tennessee","Scott County",22228.00,22232.00,22240.00,22121.00,22175.00,22024.00,22026.00,21974.00,21947.00
50.00,3.00,6.00,47.00,153.00,"Tennessee","Sequatchie County",14112.00,14121.00,14137.00,14280.00,14426.00,14663.00,14773.00,14789.00,14897.00
50.00,3.00,6.00,47.00,155.00,"Tennessee","Sevier County",89889.00,89725.00,89977.00,91123.00,92299.00,93356.00,94696.00,95661.00,96673.00
50.00,3.00,6.00,47.00,157.00,"Tennessee","Shelby County",927644.00,927684.00,928652.00,933011.00,938965.00,938091.00,937162.00,936131.00,934603.00
50.00,3.00,6.00,47.00,159.00,"Tennessee","Smith County",19166.00,19149.00,19124.00,19145.00,19114.00,19050.00,19014.00,19253.00,19447.00
50.00,3.00,6.00,47.00,161.00,"Tennessee","Stewart County",13324.00,13313.00,13337.00,13228.00,13311.00,13308.00,13243.00,13240.00,13182.00
50.00,3.00,6.00,47.00,163.00,"Tennessee","Sullivan County",156823.00,156806.00,156820.00,156929.00,156547.00,156562.00,156784.00,156661.00,156667.00
50.00,3.00,6.00,47.00,165.00,"Tennessee","Sumner County",160645.00,160617.00,161249.00,163882.00,166101.00,169110.00,172790.00,175866.00,180063.00
50.00,3.00,6.00,47.00,167.00,"Tennessee","Tipton County",61081.00,61006.00,61077.00,61282.00,61609.00,61599.00,61672.00,61605.00,61303.00
50.00,3.00,6.00,47.00,169.00,"Tennessee","Trousdale County",7870.00,7864.00,7862.00,7800.00,7774.00,7782.00,7990.00,8035.00,8271.00
50.00,3.00,6.00,47.00,171.00,"Tennessee","Unicoi County",18313.00,18315.00,18277.00,18285.00,18227.00,18047.00,17914.00,17820.00,17719.00
50.00,3.00,6.00,47.00,173.00,"Tennessee","Union County",19109.00,19109.00,19102.00,19213.00,19120.00,19055.00,18964.00,19126.00,19140.00
50.00,3.00,6.00,47.00,175.00,"Tennessee","Van Buren County",5548.00,5558.00,5557.00,5540.00,5635.00,5570.00,5625.00,5686.00,5689.00
50.00,3.00,6.00,47.00,177.00,"Tennessee","Warren County",39839.00,39824.00,39851.00,39869.00,39745.00,39893.00,40003.00,40338.00,40516.00
50.00,3.00,6.00,47.00,179.00,"Tennessee","Washington County",122979.00,123065.00,123423.00,123920.00,124907.00,125516.00,125999.00,126357.00,127440.00
50.00,3.00,6.00,47.00,181.00,"Tennessee","Wayne County",17021.00,17027.00,16985.00,17012.00,16996.00,16918.00,16846.00,16738.00,16713.00
50.00,3.00,6.00,47.00,183.00,"Tennessee","Weakley County",35021.00,35015.00,35027.00,34907.00,34594.00,34186.00,34001.00,33831.00,33507.00
50.00,3.00,6.00,47.00,185.00,"Tennessee","White County",25841.00,25836.00,25838.00,26050.00,26096.00,26273.00,26346.00,26495.00,26653.00
50.00,3.00,6.00,47.00,187.00,"Tennessee","Williamson County",183182.00,183252.00,184143.00,188342.00,193095.00,199032.00,205317.00,211674.00,219107.00
50.00,3.00,6.00,47.00,189.00,"Tennessee","Wilson County",113993.00,114057.00,114671.00,116780.00,119109.00,122014.00,125404.00,128772.00,132781.00
50.00,3.00,7.00,48.00,1.00,"Texas","Anderson County",58458.00,58458.00,58482.00,58350.00,58019.00,57894.00,57725.00,57487.00,57734.00
50.00,3.00,7.00,48.00,3.00,"Texas","Andrews County",14786.00,14786.00,14835.00,15390.00,16107.00,16776.00,17405.00,18026.00,17760.00
50.00,3.00,7.00,48.00,5.00,"Texas","Angelina County",86771.00,86771.00,86915.00,87275.00,87520.00,87409.00,87628.00,87938.00,87791.00
50.00,3.00,7.00,48.00,7.00,"Texas","Aransas County",23158.00,23158.00,23199.00,23354.00,23665.00,24124.00,24872.00,25261.00,25721.00
50.00,3.00,7.00,48.00,9.00,"Texas","Archer County",9054.00,9055.00,9108.00,8832.00,8785.00,8760.00,8793.00,8711.00,8703.00
50.00,3.00,7.00,48.00,11.00,"Texas","Armstrong County",1901.00,1901.00,1899.00,1931.00,1945.00,1954.00,1937.00,1925.00,1876.00
50.00,3.00,7.00,48.00,13.00,"Texas","Atascosa County",44911.00,44911.00,44963.00,45486.00,46455.00,47078.00,47787.00,48435.00,48797.00
50.00,3.00,7.00,48.00,15.00,"Texas","Austin County",28417.00,28411.00,28378.00,28589.00,28547.00,28709.00,28973.00,29548.00,29758.00
50.00,3.00,7.00,48.00,17.00,"Texas","Bailey County",7165.00,7165.00,7153.00,7197.00,7134.00,7138.00,6970.00,7232.00,7181.00
50.00,3.00,7.00,48.00,19.00,"Texas","Bandera County",20485.00,20485.00,20549.00,20544.00,20607.00,20599.00,20875.00,21216.00,21776.00
50.00,3.00,7.00,48.00,21.00,"Texas","Bastrop County",74171.00,74159.00,74326.00,75050.00,74738.00,75850.00,77899.00,80208.00,82733.00
50.00,3.00,7.00,48.00,23.00,"Texas","Baylor County",3726.00,3726.00,3716.00,3715.00,3618.00,3610.00,3600.00,3671.00,3697.00
50.00,3.00,7.00,48.00,25.00,"Texas","Bee County",31861.00,31861.00,31883.00,32318.00,32448.00,32773.00,32884.00,32673.00,32750.00
50.00,3.00,7.00,48.00,27.00,"Texas","Bell County",310235.00,310244.00,312985.00,316111.00,323105.00,326620.00,329348.00,334812.00,340411.00
50.00,3.00,7.00,48.00,29.00,"Texas","Bexar County",1714773.00,1714774.00,1723006.00,1755342.00,1788530.00,1822056.00,1858749.00,1895482.00,1928680.00
50.00,3.00,7.00,48.00,31.00,"Texas","Blanco County",10497.00,10499.00,10510.00,10578.00,10641.00,10652.00,10836.00,11067.00,11392.00
50.00,3.00,7.00,48.00,33.00,"Texas","Borden County",641.00,641.00,643.00,628.00,613.00,637.00,653.00,641.00,633.00
50.00,3.00,7.00,48.00,35.00,"Texas","Bosque County",18212.00,18212.00,18259.00,18253.00,18118.00,17880.00,17761.00,17910.00,18097.00
50.00,3.00,7.00,48.00,37.00,"Texas","Bowie County",92565.00,92565.00,92678.00,92890.00,93136.00,93457.00,93458.00,93503.00,93860.00
50.00,3.00,7.00,48.00,39.00,"Texas","Brazoria County",313166.00,313127.00,314502.00,319258.00,324373.00,330091.00,337777.00,345661.00,354195.00
50.00,3.00,7.00,48.00,41.00,"Texas","Brazos County",194851.00,194861.00,195695.00,197477.00,200247.00,204124.00,208823.00,215867.00,220417.00
50.00,3.00,7.00,48.00,43.00,"Texas","Brewster County",9232.00,9232.00,9270.00,9354.00,9243.00,9273.00,9123.00,9099.00,9200.00
50.00,3.00,7.00,48.00,45.00,"Texas","Briscoe County",1637.00,1637.00,1631.00,1649.00,1566.00,1547.00,1537.00,1504.00,1474.00
50.00,3.00,7.00,48.00,47.00,"Texas","Brooks County",7223.00,7223.00,7202.00,7218.00,7189.00,7238.00,7233.00,7212.00,7214.00
50.00,3.00,7.00,48.00,49.00,"Texas","Brown County",38106.00,38106.00,38116.00,38026.00,37852.00,37853.00,37719.00,37981.00,38271.00
50.00,3.00,7.00,48.00,51.00,"Texas","Burleson County",17187.00,17187.00,17216.00,17242.00,17329.00,17178.00,17292.00,17525.00,17760.00
50.00,3.00,7.00,48.00,53.00,"Texas","Burnet County",42750.00,42707.00,42743.00,43353.00,43506.00,43738.00,44254.00,45181.00,46243.00
50.00,3.00,7.00,48.00,55.00,"Texas","Caldwell County",38066.00,38057.00,38105.00,38424.00,38699.00,39207.00,39728.00,40445.00,41161.00
50.00,3.00,7.00,48.00,57.00,"Texas","Calhoun County",21381.00,21381.00,21327.00,21353.00,21573.00,21759.00,21805.00,21922.00,21965.00
50.00,3.00,7.00,48.00,59.00,"Texas","Callahan County",13544.00,13544.00,13519.00,13540.00,13516.00,13526.00,13523.00,13596.00,13820.00
50.00,3.00,7.00,48.00,61.00,"Texas","Cameron County",406220.00,406219.00,407629.00,412937.00,415445.00,417260.00,419191.00,419893.00,422135.00
50.00,3.00,7.00,48.00,63.00,"Texas","Camp County",12401.00,12401.00,12414.00,12409.00,12467.00,12440.00,12659.00,12721.00,12867.00
50.00,3.00,7.00,48.00,65.00,"Texas","Carson County",6182.00,6182.00,6164.00,6268.00,6109.00,5981.00,6015.00,5972.00,6057.00
50.00,3.00,7.00,48.00,67.00,"Texas","Cass County",30464.00,30464.00,30429.00,30505.00,30205.00,30413.00,30351.00,30387.00,30375.00
50.00,3.00,7.00,48.00,69.00,"Texas","Castro County",8062.00,8062.00,8110.00,8053.00,8187.00,8027.00,7816.00,7678.00,7669.00
50.00,3.00,7.00,48.00,71.00,"Texas","Chambers County",35096.00,35099.00,35428.00,35625.00,36408.00,37221.00,38063.00,38768.00,39899.00
50.00,3.00,7.00,48.00,73.00,"Texas","Cherokee County",50845.00,50834.00,50915.00,51013.00,51200.00,50981.00,51007.00,51431.00,51668.00
50.00,3.00,7.00,48.00,75.00,"Texas","Childress County",7041.00,7041.00,7062.00,7017.00,7089.00,7046.00,7059.00,7050.00,7052.00
50.00,3.00,7.00,48.00,77.00,"Texas","Clay County",10752.00,10752.00,10733.00,10679.00,10513.00,10449.00,10356.00,10324.00,10193.00
50.00,3.00,7.00,48.00,79.00,"Texas","Cochran County",3127.00,3127.00,3138.00,3074.00,3021.00,3000.00,2925.00,2945.00,2882.00
50.00,3.00,7.00,48.00,81.00,"Texas","Coke County",3320.00,3319.00,3320.00,3280.00,3218.00,3196.00,3232.00,3230.00,3264.00
50.00,3.00,7.00,48.00,83.00,"Texas","Coleman County",8895.00,8895.00,8878.00,8762.00,8677.00,8534.00,8417.00,8333.00,8420.00
50.00,3.00,7.00,48.00,85.00,"Texas","Collin County",782341.00,782459.00,788741.00,814607.00,837229.00,858098.00,885175.00,913079.00,939585.00
50.00,3.00,7.00,48.00,87.00,"Texas","Collingsworth County",3057.00,3057.00,3055.00,3094.00,3022.00,3096.00,3008.00,3019.00,3016.00
50.00,3.00,7.00,48.00,89.00,"Texas","Colorado County",20874.00,20874.00,20883.00,20789.00,20684.00,20706.00,20669.00,20880.00,21019.00
50.00,3.00,7.00,48.00,91.00,"Texas","Comal County",108472.00,108471.00,109294.00,112047.00,115005.00,118776.00,123487.00,129113.00,134788.00
50.00,3.00,7.00,48.00,93.00,"Texas","Comanche County",13974.00,13961.00,13950.00,13871.00,13705.00,13539.00,13436.00,13365.00,13484.00
50.00,3.00,7.00,48.00,95.00,"Texas","Concho County",4087.00,4087.00,4097.00,4137.00,4073.00,4119.00,4085.00,4155.00,4279.00
50.00,3.00,7.00,48.00,97.00,"Texas","Cooke County",38437.00,38437.00,38456.00,38408.00,38771.00,38502.00,38739.00,39110.00,39266.00
50.00,3.00,7.00,48.00,99.00,"Texas","Coryell County",75388.00,75388.00,75589.00,76593.00,76837.00,76116.00,75442.00,75471.00,74686.00
50.00,3.00,7.00,48.00,101.00,"Texas","Cottle County",1505.00,1505.00,1506.00,1511.00,1485.00,1448.00,1432.00,1431.00,1402.00
50.00,3.00,7.00,48.00,103.00,"Texas","Crane County",4375.00,4375.00,4381.00,4365.00,4562.00,4756.00,4928.00,5039.00,4830.00
50.00,3.00,7.00,48.00,105.00,"Texas","Crockett County",3719.00,3719.00,3709.00,3671.00,3717.00,3763.00,3796.00,3742.00,3675.00
50.00,3.00,7.00,48.00,107.00,"Texas","Crosby County",6059.00,6056.00,6042.00,6089.00,6097.00,5978.00,5883.00,5985.00,5992.00
50.00,3.00,7.00,48.00,109.00,"Texas","Culberson County",2398.00,2398.00,2399.00,2379.00,2309.00,2295.00,2260.00,2233.00,2198.00
50.00,3.00,7.00,48.00,111.00,"Texas","Dallam County",6703.00,6700.00,6742.00,6831.00,6978.00,7022.00,7096.00,7107.00,7056.00
50.00,3.00,7.00,48.00,113.00,"Texas","Dallas County",2368139.00,2366672.00,2372450.00,2407305.00,2452421.00,2479810.00,2512281.00,2545775.00,2574984.00
50.00,3.00,7.00,48.00,115.00,"Texas","Dawson County",13833.00,13833.00,13836.00,13785.00,13647.00,13254.00,13500.00,13075.00,13111.00
50.00,3.00,7.00,48.00,117.00,"Texas","Deaf Smith County",19372.00,19372.00,19445.00,19475.00,19327.00,19136.00,19096.00,18807.00,18830.00
50.00,3.00,7.00,48.00,119.00,"Texas","Delta County",5231.00,5231.00,5238.00,5202.00,5301.00,5188.00,5213.00,5215.00,5215.00
50.00,3.00,7.00,48.00,121.00,"Texas","Denton County",662614.00,662387.00,666736.00,685376.00,707475.00,728282.00,752820.00,778491.00,806180.00
50.00,3.00,7.00,48.00,123.00,"Texas","DeWitt County",20097.00,20097.00,20057.00,20320.00,20478.00,20495.00,20674.00,20786.00,20865.00
50.00,3.00,7.00,48.00,125.00,"Texas","Dickens County",2444.00,2441.00,2441.00,2395.00,2315.00,2283.00,2205.00,2197.00,2184.00
50.00,3.00,7.00,48.00,127.00,"Texas","Dimmit County",9996.00,9996.00,10037.00,10096.00,10487.00,10906.00,11026.00,10995.00,10794.00
50.00,3.00,7.00,48.00,129.00,"Texas","Donley County",3677.00,3728.00,3731.00,3684.00,3651.00,3566.00,3503.00,3407.00,3405.00
50.00,3.00,7.00,48.00,131.00,"Texas","Duval County",11782.00,11782.00,11721.00,11797.00,11586.00,11606.00,11530.00,11399.00,11428.00
50.00,3.00,7.00,48.00,133.00,"Texas","Eastland County",18583.00,18583.00,18589.00,18574.00,18408.00,18231.00,18212.00,18133.00,18274.00
50.00,3.00,7.00,48.00,135.00,"Texas","Ector County",137130.00,137136.00,137083.00,139689.00,144513.00,149651.00,154570.00,159689.00,157462.00
50.00,3.00,7.00,48.00,137.00,"Texas","Edwards County",2002.00,2002.00,1998.00,1972.00,1974.00,1881.00,1892.00,1911.00,1911.00
50.00,3.00,7.00,48.00,141.00,"Texas","El Paso County",800647.00,800647.00,803641.00,819471.00,830853.00,831218.00,834190.00,833783.00,837918.00
50.00,3.00,7.00,48.00,139.00,"Texas","Ellis County",149610.00,149597.00,150365.00,152364.00,153730.00,156093.00,159328.00,163474.00,168499.00
50.00,3.00,7.00,48.00,143.00,"Texas","Erath County",37890.00,37900.00,37896.00,39003.00,39488.00,40012.00,40668.00,41379.00,41659.00
50.00,3.00,7.00,48.00,145.00,"Texas","Falls County",17866.00,17863.00,17878.00,17831.00,17554.00,17201.00,17141.00,17158.00,17273.00
50.00,3.00,7.00,48.00,147.00,"Texas","Fannin County",33915.00,33910.00,33908.00,33922.00,33695.00,33655.00,33762.00,33640.00,34031.00
50.00,3.00,7.00,48.00,149.00,"Texas","Fayette County",24554.00,24554.00,24529.00,24756.00,24706.00,24783.00,24863.00,25046.00,25149.00
50.00,3.00,7.00,48.00,151.00,"Texas","Fisher County",3974.00,3974.00,3954.00,3958.00,3840.00,3846.00,3843.00,3853.00,3854.00
50.00,3.00,7.00,48.00,153.00,"Texas","Floyd County",6446.00,6446.00,6405.00,6398.00,6372.00,6275.00,5977.00,5901.00,5917.00
50.00,3.00,7.00,48.00,155.00,"Texas","Foard County",1336.00,1336.00,1338.00,1360.00,1310.00,1277.00,1268.00,1215.00,1183.00
50.00,3.00,7.00,48.00,157.00,"Texas","Fort Bend County",585375.00,584703.00,590433.00,606962.00,625796.00,653252.00,684646.00,713849.00,741237.00
50.00,3.00,7.00,48.00,159.00,"Texas","Franklin County",10605.00,10603.00,10597.00,10532.00,10609.00,10563.00,10522.00,10553.00,10607.00
50.00,3.00,7.00,48.00,161.00,"Texas","Freestone County",19816.00,19817.00,19810.00,19590.00,19431.00,19553.00,19622.00,19693.00,19624.00
50.00,3.00,7.00,48.00,163.00,"Texas","Frio County",17217.00,17217.00,17245.00,17479.00,17876.00,18257.00,18693.00,18930.00,18956.00
50.00,3.00,7.00,48.00,165.00,"Texas","Gaines County",17526.00,17526.00,17570.00,18014.00,18377.00,18895.00,19400.00,20276.00,20478.00
50.00,3.00,7.00,48.00,167.00,"Texas","Galveston County",291309.00,291303.00,292529.00,295596.00,301067.00,306693.00,313698.00,321538.00,329431.00
50.00,3.00,7.00,48.00,169.00,"Texas","Garza County",6461.00,6461.00,6468.00,6578.00,6450.00,6401.00,6418.00,6383.00,6442.00
50.00,3.00,7.00,48.00,171.00,"Texas","Gillespie County",24837.00,24837.00,24877.00,25032.00,25167.00,25354.00,25545.00,26074.00,26521.00
50.00,3.00,7.00,48.00,173.00,"Texas","Glasscock County",1226.00,1226.00,1231.00,1231.00,1259.00,1243.00,1297.00,1333.00,1314.00
50.00,3.00,7.00,48.00,175.00,"Texas","Goliad County",7210.00,7210.00,7223.00,7204.00,7329.00,7446.00,7496.00,7526.00,7517.00
50.00,3.00,7.00,48.00,177.00,"Texas","Gonzales County",19807.00,19807.00,19792.00,19749.00,19910.00,20138.00,20372.00,20554.00,20876.00
50.00,3.00,7.00,48.00,179.00,"Texas","Gray County",22535.00,22535.00,22458.00,22581.00,22834.00,22926.00,23420.00,23236.00,22725.00
50.00,3.00,7.00,48.00,181.00,"Texas","Grayson County",120877.00,120864.00,121037.00,121274.00,121636.00,122249.00,123500.00,125537.00,128235.00
50.00,3.00,7.00,48.00,183.00,"Texas","Gregg County",121730.00,121764.00,122010.00,122445.00,122835.00,123043.00,122967.00,123827.00,123745.00
50.00,3.00,7.00,48.00,185.00,"Texas","Grimes County",26604.00,26568.00,26615.00,26687.00,26703.00,26835.00,27075.00,27418.00,27671.00
50.00,3.00,7.00,48.00,187.00,"Texas","Guadalupe County",131533.00,131537.00,132564.00,135869.00,139741.00,143164.00,147230.00,151164.00,155265.00
50.00,3.00,7.00,48.00,189.00,"Texas","Hale County",36273.00,36229.00,36300.00,36387.00,36284.00,35751.00,34537.00,34201.00,34263.00
50.00,3.00,7.00,48.00,191.00,"Texas","Hall County",3353.00,3353.00,3352.00,3316.00,3280.00,3183.00,3094.00,3114.00,3138.00
50.00,3.00,7.00,48.00,193.00,"Texas","Hamilton County",8517.00,8517.00,8490.00,8411.00,8289.00,8267.00,8173.00,8127.00,8304.00
50.00,3.00,7.00,48.00,195.00,"Texas","Hansford County",5613.00,5613.00,5602.00,5581.00,5529.00,5548.00,5538.00,5607.00,5538.00
50.00,3.00,7.00,48.00,197.00,"Texas","Hardeman County",4139.00,4139.00,4155.00,4127.00,4062.00,4014.00,3929.00,3851.00,3906.00
50.00,3.00,7.00,48.00,199.00,"Texas","Hardin County",54635.00,54635.00,54808.00,55046.00,55114.00,55342.00,55539.00,55804.00,56322.00
50.00,3.00,7.00,48.00,201.00,"Texas","Harris County",4092459.00,4093242.00,4108308.00,4179717.00,4259206.00,4346883.00,4441928.00,4533341.00,4589928.00
50.00,3.00,7.00,48.00,203.00,"Texas","Harrison County",65631.00,65629.00,65708.00,66364.00,66283.00,66218.00,66514.00,66606.00,66534.00
50.00,3.00,7.00,48.00,205.00,"Texas","Hartley County",6062.00,6062.00,6054.00,6083.00,6152.00,6059.00,6111.00,5761.00,5747.00
50.00,3.00,7.00,48.00,207.00,"Texas","Haskell County",5899.00,5899.00,5880.00,5978.00,5907.00,5918.00,5782.00,5774.00,5681.00
50.00,3.00,7.00,48.00,209.00,"Texas","Hays County",157107.00,157089.00,158241.00,163209.00,168408.00,176029.00,184951.00,194574.00,204470.00
50.00,3.00,7.00,48.00,211.00,"Texas","Hemphill County",3807.00,3807.00,3796.00,3951.00,4070.00,4125.00,4161.00,4270.00,4129.00
50.00,3.00,7.00,48.00,213.00,"Texas","Henderson County",78532.00,78534.00,78654.00,78692.00,78951.00,78600.00,79196.00,79416.00,79901.00
50.00,3.00,7.00,48.00,215.00,"Texas","Hidalgo County",774769.00,774770.00,779150.00,794682.00,806388.00,817039.00,829088.00,839314.00,849843.00
50.00,3.00,7.00,48.00,217.00,"Texas","Hill County",35089.00,35085.00,35127.00,35162.00,35083.00,34784.00,34713.00,34846.00,35077.00
50.00,3.00,7.00,48.00,219.00,"Texas","Hockley County",22935.00,22927.00,22849.00,22979.00,23108.00,23477.00,23565.00,23461.00,23275.00
50.00,3.00,7.00,48.00,221.00,"Texas","Hood County",51182.00,51168.00,51276.00,51484.00,52127.00,52893.00,53863.00,55344.00,56857.00
50.00,3.00,7.00,48.00,223.00,"Texas","Hopkins County",35161.00,35161.00,35201.00,35314.00,35391.00,35414.00,35840.00,36177.00,36400.00
50.00,3.00,7.00,48.00,225.00,"Texas","Houston County",23732.00,23732.00,23692.00,23370.00,23143.00,22738.00,22701.00,22675.00,22754.00
50.00,3.00,7.00,48.00,227.00,"Texas","Howard County",35012.00,35012.00,35010.00,34991.00,35490.00,36196.00,36517.00,37202.00,36708.00
50.00,3.00,7.00,48.00,229.00,"Texas","Hudspeth County",3476.00,3476.00,3467.00,3417.00,3351.00,3331.00,3243.00,3425.00,4053.00
50.00,3.00,7.00,48.00,231.00,"Texas","Hunt County",86129.00,86161.00,86370.00,86790.00,87117.00,87556.00,88748.00,89847.00,92073.00
50.00,3.00,7.00,48.00,233.00,"Texas","Hutchinson County",22150.00,22249.00,22203.00,21985.00,21960.00,21844.00,21840.00,21755.00,21511.00
50.00,3.00,7.00,48.00,235.00,"Texas","Irion County",1599.00,1599.00,1610.00,1603.00,1573.00,1601.00,1567.00,1546.00,1557.00
50.00,3.00,7.00,48.00,237.00,"Texas","Jack County",9044.00,9044.00,9013.00,9048.00,8999.00,8905.00,8857.00,8823.00,8744.00
50.00,3.00,7.00,48.00,239.00,"Texas","Jackson County",14075.00,14075.00,14078.00,14040.00,14279.00,14637.00,14758.00,14846.00,14869.00
50.00,3.00,7.00,48.00,241.00,"Texas","Jasper County",35710.00,35710.00,35799.00,36242.00,35859.00,35673.00,35560.00,35460.00,35648.00
50.00,3.00,7.00,48.00,243.00,"Texas","Jeff Davis County",2342.00,2342.00,2345.00,2297.00,2303.00,2223.00,2199.00,2179.00,2200.00
50.00,3.00,7.00,48.00,245.00,"Texas","Jefferson County",252273.00,252277.00,252454.00,253318.00,251250.00,252648.00,252219.00,254167.00,254679.00
50.00,3.00,7.00,48.00,247.00,"Texas","Jim Hogg County",5300.00,5300.00,5286.00,5276.00,5261.00,5226.00,5261.00,5196.00,5146.00
50.00,3.00,7.00,48.00,249.00,"Texas","Jim Wells County",40838.00,40838.00,40889.00,41216.00,41672.00,41697.00,41458.00,41456.00,41149.00
50.00,3.00,7.00,48.00,251.00,"Texas","Johnson County",150934.00,150944.00,151263.00,151955.00,153313.00,154557.00,156903.00,159674.00,163274.00
50.00,3.00,7.00,48.00,253.00,"Texas","Jones County",20202.00,20198.00,20223.00,20232.00,19873.00,20016.00,19852.00,19972.00,20009.00
